filepath,filename,category,category_encoded
processed/images/WASTE_MANAGEMENT/waste_management_0057.jpg,waste_management_0057.jpg,WASTE_MANAGEMENT,3
processed/images/WASTE_MANAGEMENT/waste_management_0038.jpg,waste_management_0038.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0612.jpg,public_infrastructure_0612.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_1354.jpg,trees_environment_1354.jpg,TREES_ENVIRONMENT,4
processed/images/WATER_DRAINAGE/water_drainage_0422.jpg,water_drainage_0422.jpg,WATER_DRAINAGE,2
processed/images/WATER_DRAINAGE/water_drainage_0297.jpg,water_drainage_0297.jpg,WATER_DRAINAGE,2
processed/images/ROADS/roads_0582.jpg,roads_0582.jpg,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0515.jpg,street_lighting_0515.jpg,STREET_LIGHTING,1
processed/images/WATER_DRAINAGE/water_drainage_0086.jpg,water_drainage_0086.jpg,WATER_DRAINAGE,2
processed/images/ROADS/roads_1757.png,roads_1757.png,ROADS,0
processed/images/ROADS/roads_0107.jpg,roads_0107.jpg,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0064.jpg,water_drainage_0064.jpg,WATER_DRAINAGE,2
processed/images/TREES_ENVIRONMENT/trees_environment_0676.jpg,trees_environment_0676.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_1096.jpg,street_lighting_1096.jpg,STREET_LIGHTING,1
processed/images/WATER_DRAINAGE/water_drainage_0435.jpg,water_drainage_0435.jpg,WATER_DRAINAGE,2
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1055.jpg,public_infrastructure_1055.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0701.jpg,trees_environment_0701.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0054.jpg,waste_management_0054.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0011.jpg,public_infrastructure_0011.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1888.png,roads_1888.png,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0202.jpg,waste_management_0202.jpg,WASTE_MANAGEMENT,3
processed/images/ROADS/roads_0136.jpg,roads_0136.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0672.jpg,waste_management_0672.jpg,WASTE_MANAGEMENT,3
processed/images/WATER_DRAINAGE/water_drainage_0019.jpg,water_drainage_0019.jpg,WATER_DRAINAGE,2
processed/images/ROADS/roads_1388.png,roads_1388.png,ROADS,0
processed/images/ROADS/roads_0424.jpg,roads_0424.jpg,ROADS,0
processed/images/ROADS/roads_1787.png,roads_1787.png,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0522.jpg,street_lighting_0522.jpg,STREET_LIGHTING,1
processed/images/WASTE_MANAGEMENT/waste_management_0876.jpg,waste_management_0876.jpg,WASTE_MANAGEMENT,3
processed/images/TREES_ENVIRONMENT/trees_environment_0332.jpg,trees_environment_0332.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0097.jpg,public_infrastructure_0097.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0131.jpg,trees_environment_0131.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1781.png,roads_1781.png,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_0596.jpg,trees_environment_0596.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0024.jpeg,roads_0024.jpeg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1164.jpg,public_infrastructure_1164.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1251.jpg,public_infrastructure_1251.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0673.jpg,trees_environment_0673.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0796.jpg,waste_management_0796.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1470.jpg,public_infrastructure_1470.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_1346.jpg,trees_environment_1346.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0662.jpg,public_infrastructure_0662.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0444.jpg,trees_environment_0444.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0692.jpg,trees_environment_0692.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1791.png,roads_1791.png,ROADS,0
processed/images/ROADS/roads_0634.jpg,roads_0634.jpg,ROADS,0
processed/images/ROADS/roads_1023.jpg,roads_1023.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1300.jpg,public_infrastructure_1300.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0526.jpg,trees_environment_0526.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0799.jpg,public_infrastructure_0799.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0852.jpg,roads_0852.jpg,ROADS,0
processed/images/ROADS/roads_1660.png,roads_1660.png,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_0949.jpg,trees_environment_0949.jpg,TREES_ENVIRONMENT,4
processed/images/WATER_DRAINAGE/water_drainage_0158.jpg,water_drainage_0158.jpg,WATER_DRAINAGE,2
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1494.jpg,public_infrastructure_1494.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0015.jpg,street_lighting_0015.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_0713.jpg,roads_0713.jpg,ROADS,0
processed/images/ROADS/roads_0829.jpg,roads_0829.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0403.jpg,waste_management_0403.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0650.jpg,public_infrastructure_0650.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0332.jpg,public_infrastructure_0332.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0689.jpg,street_lighting_0689.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0441.jpg,trees_environment_0441.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1035.jpg,public_infrastructure_1035.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_1278.jpg,trees_environment_1278.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0528.jpg,roads_0528.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_1572.jpg,trees_environment_1572.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0894.jpg,roads_0894.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0150.jpg,waste_management_0150.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0384.jpg,public_infrastructure_0384.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0191.jpg,public_infrastructure_0191.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WASTE_MANAGEMENT/waste_management_0701.jpg,waste_management_0701.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0152.jpg,street_lighting_0152.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0125.jpg,trees_environment_0125.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0842.jpg,waste_management_0842.jpg,WASTE_MANAGEMENT,3
processed/images/TREES_ENVIRONMENT/trees_environment_0312.jpg,trees_environment_0312.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1471.png,roads_1471.png,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0357.jpg,water_drainage_0357.jpg,WATER_DRAINAGE,2
processed/images/WASTE_MANAGEMENT/waste_management_0450.jpg,waste_management_0450.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0149.jpg,street_lighting_0149.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_0015.jpeg,roads_0015.jpeg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0619.jpg,waste_management_0619.jpg,WASTE_MANAGEMENT,3
processed/images/TREES_ENVIRONMENT/trees_environment_0409.jpg,trees_environment_0409.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_1481.jpg,trees_environment_1481.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0184.jpg,roads_0184.jpg,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0026.jpg,street_lighting_0026.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0291.jpg,trees_environment_0291.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0268.jpg,trees_environment_0268.jpg,TREES_ENVIRONMENT,4
processed/images/WATER_DRAINAGE/water_drainage_0219.jpg,water_drainage_0219.jpg,WATER_DRAINAGE,2
processed/images/TREES_ENVIRONMENT/trees_environment_0183.jpg,trees_environment_0183.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0764.jpg,waste_management_0764.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0240.jpg,street_lighting_0240.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1624.png,roads_1624.png,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0730.jpg,waste_management_0730.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0645.jpg,public_infrastructure_0645.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WATER_DRAINAGE/water_drainage_0047.jpg,water_drainage_0047.jpg,WATER_DRAINAGE,2
processed/images/STREET_LIGHTING/street_lighting_1058.jpg,street_lighting_1058.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1349.jpg,public_infrastructure_1349.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0745.jpg,roads_0745.jpg,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0094.jpg,water_drainage_0094.jpg,WATER_DRAINAGE,2
processed/images/TREES_ENVIRONMENT/trees_environment_0782.jpg,trees_environment_0782.jpg,TREES_ENVIRONMENT,4
processed/images/WATER_DRAINAGE/water_drainage_0038.jpg,water_drainage_0038.jpg,WATER_DRAINAGE,2
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1324.jpg,public_infrastructure_1324.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0355.jpg,public_infrastructure_0355.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WASTE_MANAGEMENT/waste_management_0891.jpg,waste_management_0891.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0032.jpg,street_lighting_0032.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0935.jpg,public_infrastructure_0935.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1336.jpg,public_infrastructure_1336.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0248.jpg,trees_environment_0248.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1498.png,roads_1498.png,ROADS,0
processed/images/ROADS/roads_0293.jpg,roads_0293.jpg,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0369.jpg,water_drainage_0369.jpg,WATER_DRAINAGE,2
processed/images/STREET_LIGHTING/street_lighting_0077.jpg,street_lighting_0077.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_0439.jpg,roads_0439.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_0964.jpg,trees_environment_0964.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0091.jpg,roads_0091.jpg,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0166.jpg,street_lighting_0166.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1378.jpg,public_infrastructure_1378.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0622.jpg,roads_0622.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_0817.jpg,trees_environment_0817.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_0986.jpg,street_lighting_0986.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1121.jpg,roads_1121.jpg,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0307.jpg,street_lighting_0307.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1348.jpg,trees_environment_1348.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0321.jpg,waste_management_0321.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0679.jpg,public_infrastructure_0679.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1298.png,roads_1298.png,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0837.jpg,waste_management_0837.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0130.jpg,street_lighting_0130.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0577.jpg,public_infrastructure_0577.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0026.jpg,public_infrastructure_0026.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0686.jpg,street_lighting_0686.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0229.jpg,street_lighting_0229.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_0212.jpg,roads_0212.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0001.jpg,public_infrastructure_0001.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0965.jpg,trees_environment_0965.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1671.png,roads_1671.png,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0718.jpg,waste_management_0718.jpg,WASTE_MANAGEMENT,3
processed/images/ROADS/roads_1170.jpg,roads_1170.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0897.jpg,waste_management_0897.jpg,WASTE_MANAGEMENT,3
processed/images/WASTE_MANAGEMENT/waste_management_0294.jpg,waste_management_0294.jpg,WASTE_MANAGEMENT,3
processed/images/WASTE_MANAGEMENT/waste_management_0684.jpg,waste_management_0684.jpg,WASTE_MANAGEMENT,3
processed/images/TREES_ENVIRONMENT/trees_environment_1390.jpg,trees_environment_1390.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0516.jpg,public_infrastructure_0516.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0378.jpg,trees_environment_0378.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0886.jpg,trees_environment_0886.jpg,TREES_ENVIRONMENT,4
processed/images/WATER_DRAINAGE/water_drainage_0192.jpg,water_drainage_0192.jpg,WATER_DRAINAGE,2
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1042.jpg,public_infrastructure_1042.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1744.png,roads_1744.png,ROADS,0
processed/images/ROADS/roads_1535.png,roads_1535.png,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_1068.jpg,street_lighting_1068.jpg,STREET_LIGHTING,1
processed/images/WASTE_MANAGEMENT/waste_management_0741.jpg,waste_management_0741.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0830.jpg,public_infrastructure_0830.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WASTE_MANAGEMENT/waste_management_0213.jpg,waste_management_0213.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0429.jpg,public_infrastructure_0429.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1676.png,roads_1676.png,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0589.jpg,public_infrastructure_0589.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0438.jpg,street_lighting_0438.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_1085.jpg,street_lighting_1085.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0094.jpg,street_lighting_0094.jpg,STREET_LIGHTING,1
processed/images/WASTE_MANAGEMENT/waste_management_0580.jpg,waste_management_0580.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0196.jpg,public_infrastructure_0196.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0183.jpg,public_infrastructure_0183.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1173.jpg,public_infrastructure_1173.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0034.jpg,street_lighting_0034.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0756.jpg,trees_environment_0756.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1012.jpg,public_infrastructure_1012.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0789.jpg,trees_environment_0789.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0800.jpg,roads_0800.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0254.jpg,waste_management_0254.jpg,WASTE_MANAGEMENT,3
processed/images/TREES_ENVIRONMENT/trees_environment_0921.jpg,trees_environment_0921.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_0465.jpg,street_lighting_0465.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1472.png,roads_1472.png,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0114.jpg,water_drainage_0114.jpg,WATER_DRAINAGE,2
processed/images/TREES_ENVIRONMENT/trees_environment_0768.jpg,trees_environment_0768.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0233.jpg,roads_0233.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0080.jpg,public_infrastructure_0080.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0685.jpg,street_lighting_0685.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1028.jpg,roads_1028.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_1373.jpg,trees_environment_1373.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0095.jpg,trees_environment_0095.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_0044.jpg,street_lighting_0044.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_0026.jpeg,roads_0026.jpeg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1190.jpg,public_infrastructure_1190.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0820.jpg,roads_0820.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_0837.jpg,trees_environment_0837.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0818.jpg,public_infrastructure_0818.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0185.jpg,public_infrastructure_0185.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0043.jpg,roads_0043.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1001.jpg,public_infrastructure_1001.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0266.jpg,street_lighting_0266.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1062.jpg,public_infrastructure_1062.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1242.jpg,roads_1242.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1451.jpg,public_infrastructure_1451.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0081.jpg,public_infrastructure_0081.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0330.jpg,trees_environment_0330.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0207.jpg,roads_0207.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0776.jpg,waste_management_0776.jpg,WASTE_MANAGEMENT,3
processed/images/ROADS/roads_0603.jpg,roads_0603.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1064.jpg,public_infrastructure_1064.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1500.jpg,public_infrastructure_1500.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1142.jpg,public_infrastructure_1142.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1647.png,roads_1647.png,ROADS,0
processed/images/ROADS/roads_0926.jpg,roads_0926.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_0389.jpg,trees_environment_0389.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0617.jpg,trees_environment_0617.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0970.jpg,roads_0970.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0928.jpg,public_infrastructure_0928.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0448.jpg,public_infrastructure_0448.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1122.jpg,roads_1122.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_1070.jpg,trees_environment_1070.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_0670.jpg,street_lighting_0670.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0193.jpg,public_infrastructure_0193.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0288.jpg,street_lighting_0288.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1160.jpg,roads_1160.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0561.jpg,public_infrastructure_0561.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0994.jpg,street_lighting_0994.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0506.jpg,public_infrastructure_0506.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0048.jpg,street_lighting_0048.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1823.png,roads_1823.png,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_1476.jpg,trees_environment_1476.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_0333.jpg,street_lighting_0333.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1154.jpg,trees_environment_1154.jpg,TREES_ENVIRONMENT,4
processed/images/WATER_DRAINAGE/water_drainage_0039.jpg,water_drainage_0039.jpg,WATER_DRAINAGE,2
processed/images/STREET_LIGHTING/street_lighting_0439.jpg,street_lighting_0439.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0689.jpg,trees_environment_0689.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0284.jpg,waste_management_0284.jpg,WASTE_MANAGEMENT,3
processed/images/WASTE_MANAGEMENT/waste_management_0232.jpg,waste_management_0232.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1309.jpg,public_infrastructure_1309.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0339.jpg,roads_0339.jpg,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0361.jpg,water_drainage_0361.jpg,WATER_DRAINAGE,2
processed/images/STREET_LIGHTING/street_lighting_0849.jpg,street_lighting_0849.jpg,STREET_LIGHTING,1
processed/images/WATER_DRAINAGE/water_drainage_0378.jpg,water_drainage_0378.jpg,WATER_DRAINAGE,2
processed/images/WASTE_MANAGEMENT/waste_management_0441.jpg,waste_management_0441.jpg,WASTE_MANAGEMENT,3
processed/images/TREES_ENVIRONMENT/trees_environment_1063.jpg,trees_environment_1063.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1466.png,roads_1466.png,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0294.jpg,water_drainage_0294.jpg,WATER_DRAINAGE,2
processed/images/TREES_ENVIRONMENT/trees_environment_1121.jpg,trees_environment_1121.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0740.jpg,waste_management_0740.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0821.jpg,street_lighting_0821.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0416.jpg,public_infrastructure_0416.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0476.jpg,roads_0476.jpg,ROADS,0
processed/images/ROADS/roads_0566.jpg,roads_0566.jpg,ROADS,0
processed/images/ROADS/roads_0083.jpg,roads_0083.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0602.jpg,public_infrastructure_0602.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0980.jpg,trees_environment_0980.jpg,TREES_ENVIRONMENT,4
